Relation Matrix:
          A   B   C   D   E   F   G   H   I   J   K   L   M   N   O   P   Q   R   S   T   U   V   W   X   Y   Sum
N   | [   -1509.5  -967.875   -1815.5    -933.0  -917.875    -890.0   -1580.5         0  -1533.75   -1499.0  -1343.25  -994.375 -1194.125  -1485.75  -1051.25] -17715.75
P   | [  -1495.25  -461.875  -1822.25  -1384.25 -2074.375    -42.75  -1790.25  -1533.75         0   -830.25   -1738.5 -1359.875 -1444.125    -701.5    -991.5] -17670.5
LQ  | [   -1362.5 -1480.625   -1164.5   -1479.0 -1367.625   -1016.0   -1790.5   -1499.0   -830.25         0   -317.75 -1594.625 -1150.375   -666.75  -2006.75] -17726.25
IT  | [   -947.75 -1440.375  -1267.75  -2019.75  -469.875  -1350.25  -1795.75  -1343.25   -1738.5   -317.75         0 -1834.375 -1435.625   -1491.0    -367.0] -17819.0
SRV | [ -1503.625  -1387.25 -1232.125  -920.125   -798.25 -1678.625 -1032.125  -994.375 -1359.875 -1594.625 -1834.375         0    -966.0 -1108.875 -1395.375] -17805.625
GOW | [ -1227.375   -1009.5 -1330.375 -1221.375   -1659.5 -1762.875 -1459.375 -1194.125 -1444.125 -1150.375 -1435.625    -966.0         0 -1109.125  -800.625] -17770.375
CX  | [  -1506.75 -1624.875  -1259.75  -1826.25  -815.375  -1622.25   -744.75  -1485.75    -701.5   -666.75   -1491.0 -1108.875 -1109.125         0   -1500.0] -17463.0
UY  | [   -718.75 -1218.375   -506.75  -1818.75 -1850.875  -1891.25  -1538.75  -1051.25    -991.5  -2006.75    -367.0 -1395.375  -800.625   -1500.0         0] -17656.0

Relation Matrix:
             B     DE      F      H     AK      M      N     JP     LQ     IT    SRV    GOW     CX     UY        Sum
B   | [      0 119.75   76.0  65.25 59.875  134.5  123.0  74.25   84.0  107.0  68.25   90.5   92.5  135.0] 1229.875
DE  | [ 119.75      0   36.0  67.25 93.875  117.5   52.5101.125  63.75   60.0  64.75  94.25  72.25   87.5] 1030.5
F   | [   76.0   36.0      0  169.0   28.5     41    139  37.25   83.0     69   72.5   68.0   95.0    135] 1049.25
H   | [  65.25  67.25  169.0      0 79.125  145.5  161.0  119.0  79.25   34.0  113.5   94.5  73.25   60.0] 1260.625
AK  | [ 59.875 93.875   28.5 79.125      0 129.25   83.074.1875   82.5   75.5  78.25   47.0125.625   64.5] 1021.1875
M   | [  134.5  117.5     41  145.5 129.25      0    105 127.25  117.5     87   64.5   61.0   93.0     60] 1283.0
N   | [  123.0   52.5    139  161.0   83.0    105      0  72.75   57.0     50  105.5   77.5  150.5     80] 1256.75
JP  | [  74.25101.125  37.25  119.074.1875 127.25  72.75      0   67.5   72.0 97.875 86.125  87.25  104.5] 1121.0625
LQ  | [   84.0  63.75   83.0  79.25   82.5  117.5   57.0   67.5      0  144.5  54.25   88.5  145.0   35.5] 1102.25
IT  | [  107.0   60.0     69   34.0   75.5     87     50   72.0  144.5      0   30.5   61.5   79.5    146] 1016.5
SRV | [  68.25  64.75   72.5  113.5  78.25   64.5  105.5 97.875  54.25   30.5      0   96.0 107.75   73.5] 1027.125
GOW | [   90.5  94.25   68.0   94.5   47.0   61.0   77.5 86.125   88.5   61.5   96.0      0 110.25  118.5] 1093.625
CX  | [   92.5  72.25   95.0  73.25125.625   93.0  150.5  87.25  145.0   79.5 107.75 110.25      0   90.5] 1322.375
UY  | [  135.0   87.5    135   60.0   64.5     60     80  104.5   35.5    146   73.5  118.5   90.5      0] 1190.5

Q-Score Matrix:
                 B         DE          F          H         AK          M          N         JP         LQ         IT        SRV        GOW         CX         UY          Sum
B   | [          0   -703.625  -1291.125   -1642.25 -1472.6875   -764.375   -887.625 -1385.6875  -1240.125   -855.375   -1369.75    -1147.0   -1349.75   -665.375] -14774.75
DE  | [   -703.625          0   -1611.75  -1416.875  -831.3125     -786.0   -1604.75  -836.9375    -1304.0    -1267.0  -1215.875   -898.875  -1413.625    -1083.5] -14974.125
F   | [  -1291.125   -1611.75          0   -112.875 -1699.9375   -1799.25     -499.0 -1686.0625    -1072.5   -1168.75  -1133.875  -1258.875  -1136.625    -484.75] -14955.375
H   | [   -1642.25  -1416.875   -112.875          0 -1253.1875   -652.125   -424.375  -834.6875  -1332.625  -1835.125    -812.25   -1125.75   -1630.75  -1671.125] -14744.0
AK  | [ -1472.6875  -831.3125 -1699.9375 -1253.1875          0  -623.9375 -1198.9375 -1177.8125 -1050.9375 -1056.1875 -1031.0625 -1503.8125  -710.4375 -1373.1875] -14983.4375
M   | [   -764.375     -786.0   -1799.25   -652.125  -623.9375          0   -1174.75  -749.8125    -857.75    -1168.5  -1471.625  -1583.625  -1396.375    -1693.5] -14721.625
N   | [   -887.625   -1604.75     -499.0   -424.375 -1198.9375   -1174.75          0 -1432.0625    -1618.0   -1623.25   -912.375  -1342.875   -622.625   -1407.25] -14747.875
JP  | [ -1385.6875  -836.9375 -1686.0625  -834.6875 -1177.8125  -749.8125 -1432.0625          0 -1345.8125 -1201.5625  -875.8125 -1095.0625 -1309.1875  -953.0625] -14883.5625
LQ  | [  -1240.125    -1304.0    -1072.5  -1332.625 -1050.9375    -857.75    -1618.0 -1345.8125          0    -240.25  -1424.125  -1045.375   -539.625   -1831.25] -14902.375
IT  | [   -855.375    -1267.0   -1168.75  -1835.125 -1056.1875    -1168.5   -1623.25 -1201.5625    -240.25          0  -1647.125  -1310.625  -1305.375     -309.0] -14988.125
SRV | [   -1369.75  -1215.875  -1133.875    -812.25 -1031.0625  -1471.625   -912.375  -875.8125  -1424.125  -1647.125          0    -872.75    -948.75  -1262.125] -14977.5
GOW | [    -1147.0   -898.875  -1258.875   -1125.75 -1503.8125  -1583.625  -1342.875 -1095.0625  -1045.375  -1310.625    -872.75          0    -982.75   -743.625] -14911.0
CX  | [   -1349.75  -1413.625  -1136.625   -1630.75  -710.4375  -1396.375   -622.625 -1309.1875   -539.625  -1305.375    -948.75    -982.75          0  -1336.375] -14682.25
UY  | [   -665.375    -1083.5    -484.75  -1671.125 -1373.1875    -1693.5   -1407.25  -953.0625   -1831.25     -309.0  -1262.125   -743.625  -1336.375          0] -14814.125

Relation Matrix:
             B     DE      F     AK      M      N     JP     LQ    HIT    SRV    GOW     CX     UY        Sum
B   | [      0 119.75   76.0 69.125 59.875  134.5  123.0  74.25   84.0  68.25   90.5   92.5  135.0] 1126.75
DE  | [ 119.75      0   36.0 46.625 93.875  117.5   52.5101.125  63.75  64.75  94.25  72.25   87.5] 949.875
F   | [   76.0   36.0      0  102.0   28.5     41    139  37.25   83.0   72.5   68.0   95.0    135] 913.25
AK  | [ 69.125 46.625  102.0      060.3125  99.25   88.5   78.5 94.875   55.0   61.0 59.375   86.0] 900.5625
M   | [ 59.875 93.875   28.560.3125      0 129.25   83.074.1875   82.5  78.25   47.0125.625   64.5] 926.875
N   | [  134.5  117.5     41  99.25 129.25      0    105 127.25  117.5   64.5   61.0   93.0     60] 1149.75
JP  | [  123.0   52.5    139   88.5   83.0    105      0  72.75   57.0  105.5   77.5  150.5     80] 1134.25
LQ  | [  74.25101.125  37.25   78.574.1875 127.25  72.75      0   67.5 97.875 86.125  87.25  104.5] 1008.5625
HIT | [   84.0  63.75   83.0 94.875   82.5  117.5   57.0   67.5      0  54.25   88.5  145.0   35.5] 973.375
SRV | [  68.25  64.75   72.5   55.0  78.25   64.5  105.5 97.875  54.25      0   96.0 107.75   73.5] 938.125
GOW | [   90.5  94.25   68.0   61.0   47.0   61.0   77.5 86.125   88.5   96.0      0 110.25  118.5] 998.625
CX  | [   92.5  72.25   95.0 59.375125.625   93.0  150.5  87.25  145.0 107.75 110.25      0   90.5] 1229.0
UY  | [  135.0   87.5    135   86.0   64.5     60     80  104.5   35.5   73.5  118.5   90.5      0] 1070.5

Q-Score Matrix:
                 B         DE          F         AK          M          N         JP         LQ        HIT        SRV        GOW         CX         UY          Sum
B   | [          0   -639.625    -1128.0 -1197.8125  -1335.125     -662.5     -785.0 -1244.3125  -1092.125  -1245.875  -1039.375   -1245.75    -577.25] -12192.75
DE  | [   -639.625          0  -1431.125 -1290.9375    -750.25   -689.625  -1454.125  -744.9375   -1158.25    -1111.0     -817.5  -1311.875   -970.375] -12369.625
F   | [    -1128.0  -1431.125          0  -589.8125  -1498.125    -1571.0     -379.5 -1474.8125   -890.625   -981.375  -1095.875   -1002.25    -363.75] -12406.25
AK  | [ -1197.8125 -1290.9375  -589.8125          0 -1103.6875  -859.3125  -972.8125   -967.125  -735.4375 -1178.6875 -1167.1875 -1417.0625  -939.0625] -12418.9375
M   | [  -1335.125    -750.25  -1498.125 -1103.6875          0   -525.625  -1065.125 -1045.1875    -910.25     -926.0    -1361.5   -648.375  -1223.375] -12392.625
N   | [     -662.5   -689.625    -1571.0  -859.3125   -525.625          0    -1024.0  -631.3125   -713.125  -1313.875  -1416.375   -1262.75   -1500.25] -12169.75
JP  | [     -785.0  -1454.125     -379.5  -972.8125  -1065.125    -1024.0          0 -1269.8125  -1423.625   -806.375  -1202.875    -557.25   -1244.75] -12185.25
LQ  | [ -1244.3125  -744.9375 -1474.8125   -967.125 -1045.1875  -631.3125 -1269.8125          0 -1171.9375  -772.1875  -973.6875 -1190.5625  -825.0625] -12310.9375
HIT | [  -1092.125   -1158.25   -890.625  -735.4375    -910.25   -713.125  -1423.625 -1171.9375          0    -1260.5     -910.0   -462.375  -1617.875] -12346.125
SRV | [  -1245.875    -1111.0   -981.375 -1178.6875     -926.0  -1313.875   -806.375  -772.1875    -1260.5          0    -784.75   -874.125  -1126.625] -12381.375
GOW | [  -1039.375     -817.5  -1095.875 -1167.1875    -1361.5  -1416.375  -1202.875  -973.6875     -910.0    -784.75          0   -904.625   -647.125] -12320.875
CX  | [   -1245.75  -1311.875   -1002.25 -1417.0625   -648.375   -1262.75    -557.25 -1190.5625   -462.375   -874.125   -904.625          0    -1213.5] -12090.5
UY  | [    -577.25   -970.375    -363.75  -939.0625  -1223.375   -1500.25   -1244.75  -825.0625  -1617.875  -1126.625   -647.125    -1213.5          0] -12249.0

Relation Matrix:
               B     DE      F     AK      M      N     JP     LQ    SRV    GOW     CX  HITUY       Sum
B     | [      0 119.75   76.0 69.125 59.875  134.5  123.0  74.25  91.75  68.25   90.5   92.5] 999.5
DE    | [ 119.75      0   36.0 46.625 93.875  117.5   52.5101.125 57.875  64.75  94.25  72.25] 856.5
F     | [   76.0   36.0      0  102.0   28.5     41    139  37.25  91.25   72.5   68.0   95.0] 786.5
AK    | [ 69.125 46.625  102.0      060.3125  99.25   88.5   78.572.6875   55.0   61.0 59.375] 792.375
M     | [ 59.875 93.875   28.560.3125      0 129.25   83.074.1875  55.75  78.25   47.0125.625] 835.625
N     | [  134.5  117.5     41  99.25 129.25      0    105 127.25   71.0   64.5   61.0   93.0] 1043.25
JP    | [  123.0   52.5    139   88.5   83.0    105      0  72.75  50.75  105.5   77.5  150.5] 1048.0
LQ    | [  74.25101.125  37.25   78.574.1875 127.25  72.75      0  68.25 97.875 86.125  87.25] 904.8125
SRV   | [  91.75 57.875  91.2572.6875  55.75   71.0  50.75  68.25      0 46.125  85.75  100.0] 791.1875
GOW   | [  68.25  64.75   72.5   55.0  78.25   64.5  105.5 97.875 46.125      0   96.0 107.75] 856.5
CX    | [   90.5  94.25   68.0   61.0   47.0   61.0   77.5 86.125  85.75   96.0      0 110.25] 877.375
HITUY | [   92.5  72.25   95.0 59.375125.625   93.0  150.5  87.25  100.0 107.75 110.25      0] 1093.5

Q-Score Matrix:
                   B         DE          F         AK          M          N         JP         LQ        SRV        GOW         CX      HITUY          Sum
B     | [          0    -538.75     -950.0    -1031.5    -1176.5    -563.25     -694.5 -1087.5625  -781.4375   -1105.25   -881.375    -1075.5] -9885.625
DE    | [    -538.75          0    -1247.0    -1136.0     -659.5    -607.25    -1327.0  -648.9375 -1011.0625   -1000.75   -697.125   -1155.25] -10028.625
F     | [     -950.0    -1247.0          0   -456.875  -1308.625   -1378.75     -305.5 -1281.5625  -573.9375     -845.5   -915.875     -835.0] -10098.625
AK    | [    -1031.5    -1136.0   -456.875          0  -964.5625   -743.875   -866.875  -833.6875     -784.0  -1043.875    -998.75   -1232.75] -10092.75
M     | [    -1176.5     -659.5  -1308.625  -964.5625          0   -457.125   -970.625   -924.375 -1013.5625   -831.375    -1196.0    -547.25] -10049.5
N     | [    -563.25    -607.25   -1378.75   -743.875   -457.125          0    -936.25  -548.3125 -1053.4375   -1190.25  -1249.625   -1113.75] -9841.875
JP    | [     -694.5    -1327.0     -305.5   -866.875   -970.625    -936.25          0 -1152.5625 -1280.9375     -744.0  -1072.875     -486.0] -9837.125
LQ    | [ -1087.5625  -648.9375 -1281.5625  -833.6875   -924.375  -548.3125 -1152.5625          0    -945.25  -684.6875  -834.8125 -1038.5625] -9980.3125
SRV   | [  -781.4375 -1011.0625  -573.9375     -784.0 -1013.5625 -1053.4375 -1280.9375    -945.25          0 -1140.3125  -725.3125  -784.6875] -10093.9375
GOW   | [   -1105.25   -1000.75     -845.5  -1043.875   -831.375   -1190.25     -744.0  -684.6875 -1140.3125          0   -677.875    -764.75] -10028.625
CX    | [   -881.375   -697.125   -915.875    -998.75    -1196.0  -1249.625  -1072.875  -834.8125  -725.3125   -677.875          0   -758.125] -10007.75
HITUY | [    -1075.5   -1155.25     -835.0   -1232.75    -547.25   -1113.75     -486.0 -1038.5625  -784.6875    -764.75   -758.125          0] -9791.625

Relation Matrix:
                B      DE      AK       M      FN      JP      LQ     SRV     GOW      CX   HITUY       Sum
B     | [       0  119.75   84.75  69.125  59.875   123.0   74.25   91.75   68.25    90.5    92.5] 873.75
DE    | [  119.75       0   56.25  46.625  93.875    52.5 101.125  57.875   64.75   94.25   72.25] 759.25
AK    | [   84.75   56.25       0  80.125  58.375   101.5   61.75  60.625    48.0    44.0    73.5] 668.875
M     | [  69.125  46.625  80.125       0 60.3125    88.5    78.5 72.6875    55.0    61.0  59.375] 671.25
FN    | [  59.875  93.875  58.375 60.3125       0    83.0 74.1875   55.75   78.25    47.0 125.625] 736.25
JP    | [   123.0    52.5   101.5    88.5    83.0       0   72.75   50.75   105.5    77.5   150.5] 905.5
LQ    | [   74.25 101.125   61.75    78.5 74.1875   72.75       0   68.25  97.875  86.125   87.25] 802.0625
SRV   | [   91.75  57.875  60.625 72.6875   55.75   50.75   68.25       0  46.125   85.75   100.0] 689.5625
GOW   | [   68.25   64.75    48.0    55.0   78.25   105.5  97.875  46.125       0    96.0  107.75] 767.5
CX    | [    90.5   94.25    44.0    61.0    47.0    77.5  86.125   85.75    96.0       0  110.25] 792.375
HITUY | [    92.5   72.25    73.5  59.375 125.625   150.5   87.25   100.0  107.75  110.25       0] 979.0

Q-Score Matrix:
                   B         DE         AK          M         FN         JP         LQ        SRV        GOW         CX      HITUY         Sum
B     | [          0     -435.5   -695.125    -853.75   -1011.25    -549.25  -933.3125  -645.8125    -958.75   -761.125    -927.75] -7771.625
DE    | [     -435.5          0   -865.625    -964.25    -556.75   -1139.75  -550.0625  -870.0625    -879.25   -609.125   -1015.75] -7886.125
AK    | [   -695.125   -865.625          0   -538.875   -821.375   -559.375  -853.4375  -752.1875   -956.375   -1021.25   -912.875] -7976.5
M     | [    -853.75    -964.25   -538.875          0   -804.375    -691.75  -688.3125  -633.9375    -888.75   -853.625    -1056.5] -7974.125
FN    | [   -1011.25    -556.75   -821.375   -804.375          0    -811.75  -796.4375  -868.3125    -721.25  -1058.625     -459.0] -7909.125
JP    | [    -549.25   -1139.75   -559.375    -691.75    -811.75          0  -980.0625 -1087.5625     -618.0   -922.875     -379.5] -7739.875
LQ    | [  -933.3125  -550.0625  -853.4375  -688.3125  -796.4375  -980.0625          0   -809.125  -590.8125  -733.1875  -908.5625] -7843.3125
SRV   | [  -645.8125  -870.0625  -752.1875  -633.9375  -868.3125 -1087.5625   -809.125          0  -995.8125  -624.4375  -668.5625] -7955.8125
GOW   | [    -958.75    -879.25   -956.375    -888.75    -721.25     -618.0  -590.8125  -995.8125          0   -599.875     -669.0] -7877.875
CX    | [   -761.125   -609.125   -1021.25   -853.625  -1058.625   -922.875  -733.1875  -624.4375   -599.875          0   -668.875] -7853.0
HITUY | [    -927.75   -1015.75   -912.875    -1056.5     -459.0     -379.5  -908.5625  -668.5625     -669.0   -668.875          0] -7666.375

Relation Matrix:
                B      AK       M      FN    DEJP      LQ     SRV     GOW      CX   HITUY       Sum
B     | [       0  95.125   84.75  69.125  59.875   74.25   91.75   68.25    90.5    92.5] 726.125
AK    | [  95.125       0  52.625 41.3125 62.1875 60.6875 28.0625  58.875  59.625  85.125] 543.625
M     | [   84.75  52.625       0  80.125  58.375   61.75  60.625    48.0    44.0    73.5] 563.75
FN    | [  69.125 41.3125  80.125       0 60.3125    78.5 72.6875    55.0    61.0  59.375] 577.4375
DEJP  | [  59.875 62.1875  58.375 60.3125       0 74.1875   55.75   78.25    47.0 125.625] 621.5625
LQ    | [   74.25 60.6875   61.75    78.5 74.1875       0   68.25  97.875  86.125   87.25] 688.875
SRV   | [   91.75 28.0625  60.625 72.6875   55.75   68.25       0  46.125   85.75   100.0] 609.0
GOW   | [   68.25  58.875    48.0    55.0   78.25  97.875  46.125       0    96.0  107.75] 656.125
CX    | [    90.5  59.625    44.0    61.0    47.0  86.125   85.75    96.0       0  110.25] 680.25
HITUY | [    92.5  85.125    73.5  59.375 125.625   87.25   100.0  107.75  110.25       0] 841.375

Q-Score Matrix:
                  B        AK         M        FN      DEJP        LQ       SRV       GOW        CX     HITUY         Sum
B     | [         0  -413.625  -527.125 -681.4375 -808.8125   -746.75  -509.375    -768.0  -591.875    -735.0] -5782.0
AK    | [  -413.625         0   -633.75   -749.25    -605.5 -686.3125 -900.0625  -669.875   -687.25  -618.875] -5964.5
M     | [  -527.125   -633.75         0 -420.0625 -659.9375  -696.875  -627.125  -787.875    -848.0  -743.625] -5944.375
FN    | [ -681.4375   -749.25 -420.0625         0 -656.1875 -559.8125   -532.25 -738.5625 -708.6875 -884.4375] -5930.6875
DEJP  | [ -808.8125    -605.5 -659.9375 -656.1875         0   -642.75 -728.8125 -573.4375 -878.8125 -332.3125] -5886.5625
LQ    | [   -746.75 -686.3125  -696.875 -559.8125   -642.75         0  -683.625  -464.125    -594.0    -745.0] -5819.25
SRV   | [  -509.375 -900.0625  -627.125   -532.25 -728.8125  -683.625         0    -850.0    -517.5  -550.375] -5899.125
GOW   | [    -768.0  -669.875  -787.875 -738.5625 -573.4375  -464.125    -850.0         0  -472.375   -527.75] -5852.0
CX    | [  -591.875   -687.25    -848.0 -708.6875 -878.8125    -594.0    -517.5  -472.375         0  -529.375] -5827.875
HITUY | [    -735.0  -618.875  -743.625 -884.4375 -332.3125    -745.0  -550.375   -527.75  -529.375         0] -5666.75

Relation Matrix:
                 B        M       FN     DEJP       LQ    AKSRV      GOW       CX    HITUY        Sum
B     | [        0 79.40625    84.75   69.125   59.875    74.25    68.25     90.5     92.5] 618.65625
M     | [ 79.40625        0 42.59375 42.96875  44.9375  50.4375 38.46875 58.65625 78.53125] 436.0
FN    | [    84.75 42.59375        0   80.125   58.375    61.75     48.0     44.0     73.5] 493.09375
DEJP  | [   69.125 42.96875   80.125        0  60.3125     78.5     55.0     61.0   59.375] 506.40625
LQ    | [   59.875  44.9375   58.375  60.3125        0  74.1875    78.25     47.0  125.625] 548.5625
AKSRV | [    74.25  50.4375    61.75     78.5  74.1875        0   97.875   86.125    87.25] 610.375
GOW   | [    68.25 38.46875     48.0     55.0    78.25   97.875        0     96.0   107.75] 589.59375
CX    | [     90.5 58.65625     44.0     61.0     47.0   86.125     96.0        0   110.25] 593.53125
HITUY | [     92.5 78.53125     73.5   59.375  125.625    87.25   107.75   110.25        0] 734.78125

Q-Score Matrix:
                   B          M         FN       DEJP         LQ      AKSRV        GOW         CX      HITUY          Sum
B     | [          0 -419.40625    -433.75  -572.0625 -688.21875 -635.03125    -662.25  -488.1875  -613.4375] -4512.34375
M     | [ -419.40625          0 -588.34375 -598.65625  -625.0625   -642.875 -717.84375 -560.28125 -542.53125] -4695.0
FN    | [    -433.75 -588.34375          0     -358.5 -574.65625 -609.46875  -698.6875   -734.625   -639.875] -4637.90625
DEJP  | [  -572.0625 -598.65625     -358.5          0 -572.46875 -488.78125     -656.0  -611.9375  -766.1875] -4624.59375
LQ    | [ -688.21875  -625.0625 -574.65625 -572.46875          0  -565.4375 -512.15625 -766.09375 -278.34375] -4582.4375
AKSRV | [ -635.03125   -642.875 -609.46875 -488.78125  -565.4375          0 -416.96875 -514.90625 -647.15625] -4520.625
GOW   | [    -662.25 -717.84375  -698.6875     -656.0 -512.15625 -416.96875          0   -415.125   -462.375] -4541.40625
CX    | [  -488.1875 -560.28125   -734.625  -611.9375 -766.09375 -514.90625   -415.125          0  -446.3125] -4537.46875
HITUY | [  -613.4375 -542.53125   -639.875  -766.1875 -278.34375 -647.15625   -462.375  -446.3125          0] -4396.21875

Relation Matrix:
                      B         M        FN        LQ     AKSRV       GOW        CX DEJPHITUY        Sum
B         | [         0  79.40625     84.75    51.125    59.875     74.25     68.25      90.5] 508.15625
M         | [  79.40625         0  42.59375   31.0625   44.9375   50.4375  38.46875  58.65625] 345.5625
FN        | [     84.75  42.59375         0    47.125    58.375     61.75      48.0      44.0] 386.59375
LQ        | [    51.125   31.0625    47.125         0  63.28125   53.1875   51.6875   55.9375] 353.40625
AKSRV     | [    59.875   44.9375    58.375  63.28125         0   74.1875     78.25      47.0] 425.90625
GOW       | [     74.25   50.4375     61.75   53.1875   74.1875         0    97.875    86.125] 497.8125
CX        | [     68.25  38.46875      48.0   51.6875     78.25    97.875         0      96.0] 478.53125
DEJPHITUY | [      90.5  58.65625      44.0   55.9375      47.0    86.125      96.0         0] 478.21875

Q-Score Matrix:
                      B         M        FN        LQ     AKSRV       GOW        CX DEJPHITUY          Sum
B         | [         0  -297.875    -301.5 -503.6875 -514.9375-486.21875 -508.9375  -352.875] -2966.03125
M         | [  -297.875         0    -434.0-481.53125-456.90625 -490.3125 -554.8125 -413.1875] -3128.625
FN        | [    -301.5    -434.0         0  -410.125  -403.875-452.15625  -529.125 -556.8125] -3087.59375
LQ        | [ -503.6875-481.53125  -410.125         0-336.34375-478.90625  -470.125 -440.0625] -3120.78125
AKSRV     | [ -514.9375-456.90625  -403.875-336.34375         0-404.40625 -356.6875  -575.125] -3048.28125
GOW       | [-486.21875 -490.3125-452.15625-478.90625-404.40625         0-291.21875-373.15625] -2976.375
CX        | [ -508.9375 -554.8125  -529.125  -470.125 -356.6875-291.21875         0   -284.75] -2995.65625
DEJPHITUY | [  -352.875 -413.1875 -556.8125 -440.0625  -575.125-373.15625   -284.75         0] -2995.96875

Relation Matrix:
                                B              M             FN             LQ            GOW             CX AKSRVDEJPHITUY         Sum
B              | [              0       79.40625          84.75         51.125        51.6875          74.25          68.25] 409.46875
M              | [       79.40625              0       42.59375        31.0625      28.296875        50.4375       38.46875] 270.265625
FN             | [          84.75       42.59375              0         47.125        27.6875          61.75           48.0] 311.90625
LQ             | [         51.125        31.0625         47.125              0      36.109375        53.1875        51.6875] 270.296875
GOW            | [        51.6875      28.296875        27.6875      36.109375              0       56.65625         63.625] 264.0625
CX             | [          74.25        50.4375          61.75        53.1875       56.65625              0         97.875] 394.15625
AKSRVDEJPHITUY | [          68.25       38.46875           48.0        51.6875         63.625         97.875              0] 367.90625

Q-Score Matrix:
                                B              M             FN             LQ            GOW             CX AKSRVDEJPHITUY           Sum
B              | [              0    -203.296875       -212.875    -373.015625     -363.40625       -358.125       -367.875] -1878.59375
M              | [    -203.296875              0    -326.609375      -354.1875    -364.546875    -361.796875    -407.359375] -2017.796875
FN             | [       -212.875    -326.609375              0    -299.453125     -409.84375      -335.5625      -391.8125] -1976.15625
LQ             | [    -373.015625      -354.1875    -299.453125              0    -317.703125    -345.328125    -328.078125] -2017.765625
GOW            | [     -363.40625    -364.546875     -409.84375    -317.703125              0     -318.28125     -250.21875] -2024.0
CX             | [       -358.125    -361.796875      -335.5625    -345.328125     -318.28125              0      -174.8125] -1893.90625
AKSRVDEJPHITUY | [       -367.875    -407.359375      -391.8125    -328.078125     -250.21875      -174.8125              0] -1920.15625

Relation Matrix:
                                B              M             LQ          FNGOW             CX AKSRVDEJPHITUY          Sum
B              | [              0       79.40625         54.375         51.125          74.25          68.25] 327.40625
M              | [       79.40625              0     21.6015625        31.0625        50.4375       38.46875] 220.9765625
LQ             | [         54.375     21.6015625              0     27.7734375      45.359375       41.96875] 191.078125
FNGOW          | [         51.125        31.0625     27.7734375              0        53.1875        51.6875] 214.8359375
CX             | [          74.25        50.4375      45.359375        53.1875              0         97.875] 321.109375
AKSRVDEJPHITUY | [          68.25       38.46875       41.96875        51.6875         97.875              0] 298.25

Q-Score Matrix:
                                B              M             LQ          FNGOW             CX AKSRVDEJPHITUY            Sum
B              | [              0   -151.3515625    -246.609375   -286.6171875    -277.265625     -284.40625] -1246.25
M              | [   -151.3515625              0    -304.046875         -280.5   -289.8984375   -326.8828125] -1352.6796875
LQ             | [    -246.609375    -304.046875              0    -267.046875    -285.390625    -279.484375] -1382.578125
FNGOW          | [   -286.6171875         -280.5    -267.046875              0   -270.0078125   -254.6484375] -1358.8203125
CX             | [    -277.265625   -289.8984375    -285.390625   -270.0078125              0    -129.984375] -1252.546875
AKSRVDEJPHITUY | [     -284.40625   -326.8828125    -279.484375   -254.6484375    -129.984375              0] -1275.40625

Relation Matrix:
                                  B              LQ           FNGOW              CX MAKSRVDEJPHITUY           Sum
B               | [               0        54.59375          54.375          51.125           74.25] 234.34375
LQ              | [        54.59375               0     12.55078125       22.140625       54.921875] 144.20703125
FNGOW           | [          54.375     12.55078125               0      27.7734375       45.359375] 140.05859375
CX              | [          51.125       22.140625      27.7734375               0         53.1875] 154.2265625
MAKSRVDEJPHITUY | [           74.25       54.921875       45.359375         53.1875               0] 227.71875

Q-Score Matrix:
                                  B              LQ           FNGOW              CX MAKSRVDEJPHITUY            Sum
B               | [               0   -160.17578125   -156.90234375    -184.0703125       -165.0625] -666.2109375
LQ              | [   -160.17578125               0       -234.0625   -209.87109375   -152.23828125] -756.34765625
FNGOW           | [   -156.90234375       -234.0625               0   -183.19140625   -186.33984375] -760.49609375
CX              | [    -184.0703125   -209.87109375   -183.19140625               0    -169.1953125] -746.328125
MAKSRVDEJPHITUY | [       -165.0625   -152.23828125   -186.33984375    -169.1953125               0] -672.8359375

Relation Matrix:
                                  B         LQFNGOW              CX MAKSRVDEJPHITUY            Sum
B               | [               0    48.208984375          51.125           74.25] 173.583984375
LQFNGOW         | [    48.208984375               0    18.681640625    43.865234375] 110.755859375
CX              | [          51.125    18.681640625               0         53.1875] 122.994140625
MAKSRVDEJPHITUY | [           74.25    43.865234375         53.1875               0] 171.302734375

Q-Score Matrix:
                                  B         LQFNGOW              CX MAKSRVDEJPHITUY             Sum
B               | [               0  -139.712890625     -143.203125   -122.13671875] -405.052734375
LQFNGOW         | [  -139.712890625               0  -177.705078125  -150.462890625] -467.880859375
CX              | [     -143.203125  -177.705078125               0     -134.734375] -455.642578125
MAKSRVDEJPHITUY | [   -122.13671875  -150.462890625     -134.734375               0] -407.333984375

Relation Matrix:
                                  B       LQFNGOWCX MAKSRVDEJPHITUY            Sum
B               | [               0    40.326171875           74.25] 114.576171875
LQFNGOWCX       | [    40.326171875               0    39.185546875] 79.51171875
MAKSRVDEJPHITUY | [           74.25    39.185546875               0] 113.435546875

Q-Score Matrix:
                                  B       LQFNGOWCX MAKSRVDEJPHITUY             Sum
B               | [               0  -113.435546875    -79.51171875] -192.947265625
LQFNGOWCX       | [  -113.435546875               0  -114.576171875] -228.01171875
MAKSRVDEJPHITUY | [    -79.51171875  -114.576171875               0] -194.087890625

Relation Matrix:
